job_name,job_stars,job_category,job_description,company_name,company_type,company_size,company_industry,company_introduction,min_salary,max_salary,mid_salary,place,exp_years,education
项目管家（旅游会务助理）,"专业培训,全勤奖,绩效奖金,五险,海外游,带薪年假,节日福利",其他,"岗位职责：,1. 根据公司需要，协助筹备、组织并执行各类线下会议活动 ；,2. 负责按照会议的相关要求，做好会场布置及会前各项准备工作；,2. 负责会议现场做好物资安排、酒店安排、客户接待等工作；,3. 负责公司每月会务数据的整理，会务重要信息的保密工作；,4.  负责处理与各部门之间的事务性沟通，会议现场各个环节的配合、协调及处理会议运作过程中出现的各类问题；,5.  负责对活动及会议效果进行跟踪或调查，并进行总结改进；,6. 负责会务相关费用报销的统计及对接；,7. 负责上级领导交办的其他工作任务。,任职要求：,1. 应届毕业生或是实习生优先考虑，大学专科及以上学历，有相关工作经验者优先考虑；,2. 会展策划、管理、公共关系、市场营销等相关专业；,3. 熟练使用PowerPoint、Excel、Word等办公软件;,4. 积极主动，工作认真 , 具有亲和力、形象好、气质佳;,5. 具备良好的沟通技巧和人际交往能力。",广州芭蕉旅游服务有限公司,民营公司,少于50人,"酒店/旅游,生活服务",芭蕉旅行属于航旅集团，拥有广阔的人力、物 力、财力资源；集团路线多样充足，依需定制； 微商业界大咖齐力推荐，口碑效应，立竿见影； 芭蕉旅行，最了解微商需求的定制游旅行公司。 芭蕉旅行——航旅集团旗下优质子品牌，品牌 自创建以来， 一直致力于为微商界提供更优质 的高端定制会务＋ 旅行服务体验。,3000,4500,3750.0,广州-白云区,无需经验,大专
活动策划,"五险一金,餐饮补贴,加班补贴,周末双休,年终奖金",活动策划,"1、根据市场营销计划，制定展会、旅游活动、营销活动的创意；,2、根据具体的活动创意，撰写详细的执行方案，细化执行流程，提供最优性价比的执行方式；,3、落实活动方案的执行，监控整个项目的执行过程；,4、评估每场活动效果并编制活动报告。,岗位要求：,1、4年以上活动策划、执行经验（如客户答谢会、新闻发布、新品上市会、企业年会等；),2、有会展策划经验优先；,3、大专以上学历，能独立撰写活动策划方案，文笔功底厚；,4、具备高度执行力及较强抗压能力，心态正面积极，热爱活动策划工作；,5、有较强的创意能力，对市场和潮流动态触觉敏感、擅长危机公关处理，应变力强。",广州富港万嘉智能科技有限公司,民营公司,50-150人,"计算机服务(系统、数据服务、维修),仪器仪表/工业自动化",广州富港万嘉智能科技有限公司——“聪明厨房”缔造者。致力于为中国企业和家庭提供最智能、最健康的现代科技厨房整体解决方案。公司拥有多项自主知识产权，在机械化厨房设计、自动化烹饪设备研发、全自动食材检测、健康餐饮大数据平台、饮食云计算等方面都拥有创新的理念和专业的开发团队。秉承“责任、自信、发展”的经营理念，富港万嘉“用科技创造厨艺”。公司于2017年成立，拥有完善的薪酬福利管理制度和广阔的发展空间，并为员工提供多方位的职业发展和晋升渠道。富港万嘉期待足够优秀的你，携手开创科技厨房的新时代。办公地址：广州市天河区珠江新城猎德兴民路222号西塔C1栋1807室公司双休天，国家规定福利上班时间上午8:30-12：00 下午2:00-17:30  ，午餐补贴、年终奖,7000,14000,10500.0,广州-天河区,5-7年经验,大专
平面视觉设计师,,"美工/电商设计师,平面设计师","1. 负责公司整体业务项目的设计工作，优化电商商铺视觉，VIS形象，会展策划设计，客户项目包装等需求.                                                                                                                ,2.参与产品前期开发创意策略的研讨，负责平面视觉，品牌推广，线上传播，参与平面，包装，H5页面，熟悉印刷工艺，会摄影，渲染优先；,3.根据公司业务发展，营销策划，和营销概念能独立完成个案，充分理解市场，结合市场反馈体现在创意事项中。,4.有电商设计经验优先，精通PS,after effects,C4D,Illustrators,等相关平面设计软件,5.掌握了3D建模，产品渲染，熟悉产品拍摄以及视频后期编辑优先考虑,6.能够独立完成设计产品包装及其他平面设计；专业，负责任，对设计有热情理想，团队协作能力强，工作效率                ",深圳爱舒智能科技有限公司,创业公司,少于50人,互联网/电子商务,深圳爱舒智能科技有限公司将创新及人文理念置于所有事业活动的核心，自主研发研制新型智能家居产品及时尚旅行健康产品，涵盖便携创新型按摩器及新型美容产品。产品创新革新：为全世界的用户带来可持续的、安全、舒适，健康的产品及服务。社会责任革新：制造业的理想目标就是实现零污染。零排放。”“零”意味着理想，我们的目标就是要尽可能地接近这一理想。我们将“零排放”的目标换而言之，具体实施在公司产品包装上尽量简洁，避免过度包装，数码化使用说明书，减少用纸；按摩等美容产品以人为本，以***医美顾问团等专业意见创新人文产品；公司内部以人为本，相互尊重，打造一支能承载品牌使命的专业团队。,5000,6000,5500.0,深圳-龙岗区,5-7年经验,大专
执行总监,"通讯补贴,绩效奖金,年终奖金,五险,节假日福利,弹性工作,生日津贴,员工旅游",活动执行,"任职要求：,1、大学专科及以上学历，市场营销、会展策划、广告学专业优秀考虑；,2、五年以上活动项目执行工作经验，两年以上管理工作经验；,3、熟练操作Office软件，能应用AI等绘图软件者优先；,4、相关物料制作、采购经验，并对材料运用提出建设性想法，能把控活动现场舞美设计和搭建布置；,5、具有较强的抗压力、执行力及管理能力；,6、有较强的沟通及理解能力，可与客户、供应商、同事之间有良好的有效沟通；,7、思路清晰、逻辑性强、拥有良好的团队合作精神及客户服务意识。,岗位职责：,1、负责活动项目执行工作的整体统筹，包括制定活动的时间表、工作流程及人员分工；,2、负责对现场活动的各个环节进行有效的执行和控制，使活动达到预期的目标和效果；,3、发掘、联络和管理各类活动相关的供应商，做好供应商管理；,4、带领团队完成项目；,5、制定活动执行计划，确保执行部门的资源分配和合理性，负责按照项目要求招聘培训、管理、监督***人员，并指导其开展工作；,6、负责严格监控该活动的实施，保证活动按质、按量完成；,7、负责执行部与公司内部资源的分配与优化；,8、及时总结活动执行过程中碰到的技术问题，并和技术研发同事及时沟通寻求解决方案；,9、负责执行部的日常管理工作和团队建设及维护工作；,10、对执行和最终执行的结果进行全面公正的评估，分析原始数据，撰写总结，向总经理汇报；,11、熟悉公司内部及所负责项目各个环节的工作内容及分工，对本项目相关工作做出指导及监督;与客户保持良好沟通，掌控整个项目的动态；,12、负责整合专业的活动实施经验和资源，能够将整体活动策划方案细化成可执行方案，并有效整合资源、控制成本。",福州策元第文化传媒有限公司,民营公司,50-150人,"公关/市场推广/会展,影视/媒体/艺术/文化传播","策元第公关机构：一个八零、九零后的团队，不仅具备专业的活动策划和运作能力，更有十年以上营销职场历练的沉淀，把市场营销、企业管理、品牌推广贯穿到公关活动中，我们提供具有深刻营销理念的公关解决方案。公司主要承接房地产、汽车等行业大型公关活动，通过公关活动使我们的客户在品牌知名度、美誉度以及销售等方面得到提升和促进，曾服务于龙湖地产、保利地产、万达集团、国贸集团、联发集团、融信地产、阳光城集团等数十家大型房地产集团公司,诚邀有志之士加盟，共创大型公关机构服务平台。联系方式：0591-83302220",7000,15000,11000.0,福州-晋安区,5-7年经验,大专
展览策划/活动策划,"做五休二,五险一金,绩效奖金,弹性工作","活动策划,文案/策划","岗位职责：,1、具有大型品牌特装展台/活动策划竞标能力、思维缜密、创意润饰、 脑洞够大；,2、能撰写具有强大说服力的策划方案，前期提案讲标；,3、热爱展览/广告行业，把创意策划+设计加工当成乐趣，具有激情和创造力，善于沟通；,4、较强的团队领导能力及合作精神；,5、协调多方合作伙伴为客户提供专业优质服务；,6、正规院校相关专业毕业，2年以上相关工作经验。,任职要求：,1、大专及以上学历，中文、会展策划与管理、广告、等专业优先；,2、有展览搭建公司、线下活动广告公司、多媒体公司工作经验者优先；,3、活跃的文案、创意经验，擅长文字广告创意, 热爱生活；,4、具有成功服务品牌和参与策划大型项目/活动的经验；,5、能迅速捕捉客户企业的文化内涵、企业精神进行文案创作；,6、较强的沟通能力和提案技巧，熟悉各种广告形式的文字表现能独立撰写策划方案等文件具有良好的文字功底和文学素养。",上海理通广告有限公司,民营公司,少于50人,"广告,公关/市场推广/会展",上海理通广告有限公司成立于2002年，拥有18年品牌创意营销及专业性展览展示服务经验。主要致力于展厅展台空间设计搭建、活动策划执行和新媒体整合营销三大业务板块，为客户提供服务一体化综合展示解决方案。公司现有员工30余人，注册资金500万元。我们从市场的角度和客户的需求出发，帮助品牌及其产品树立良好口碑，拓展市场空间创造竞争优势，提升品牌的无形资产。我们的执行高效与质量共存，为品牌带来全新广告体验！,10000,15000,12500.0,上海-静安区,2年经验,大专
会展执行,,会务/会展主管,"职位信息,1、根据公司的市场推广、业务推广、形象宣传需要和项目实际情况，独立制定相应的活动计划及方案；,2、负责市场活动文案的策划，创意，撰写；,3、负责配合各类活动的组织，执行，跟踪，总结；,4、配合制定各类活动的策划计划及活动策略。,任职要求:,1、熟悉活动运营和各类型活动策划技巧；,2、较强的热点敏感度和商业敏锐度；,3、较强的观察力和应变能力，优秀的人际交往和协调能力，高度的工作热情。,4、有拍摄、视频剪辑能力者优先考虑。",杭州颖上传媒有限公司,合资,150-500人,"金融/投资/证券,贸易/进出口",杭州颍上传媒有限公司成立于2016年6月，是目前国内***的直播供应链基地。公司下设直播供应链基地、网红主播孵化中心、品牌直播产业园等。主要业务为网红主播孵化、短视频生产及分发、主播IP打造、品牌直播、孵化品牌等。成立至今已成功举办超过20000余场专场直播，包括家纺产业带、品牌内购会、设计师品牌日、超级带货官、老板娘驾到等大型直播活动，涵盖各个类目，拥有丰富的直播行业整合营销经验，是阿里巴巴首批认证的6个全国直播基地之一。,4500,6000,5250.0,杭州-余杭区,1年经验,大专
策划实习生,,"活动策划,培训策划","面向对象：2020年应届毕业生,岗位描述：策划助理、文案助理。主要面向有志于从事策划、文案，以及对营地基地建设工作有兴趣的同学。,专业要求：广告学，市场营销，工商管理，新闻学，汉语言文学等。或其他经济、管理专业本科生。,会展策划专业放宽至专科。,薪酬待遇：实习期间实习补贴不低于3500，表现优秀者实习期内可申请转正。转正后首年4500。另有年终奖，保底13薪。转正满一年后，根据工作成长速度给予调薪，参与绩效奖金评定。,面试要求：有意向者，提前准备好自己的描述详细的简历。实习期作品或课程模拟文案、策划的作业等。在本平台和我司联系。通过初选者安排面试。,岗位2人。招满即止。",福建省知行研学教育咨询有限公司,民营公司,少于50人,教育/培训/院校,"福建省知行研学教育咨询有限公司成立于2019年，注册资本1000万元，是一家以课程、咨询、策划、设计为核心的专业研学机构。公司旗下拥有省级研学营地及多家旅游服务分支机构，致力于构建行业课程标准“PLIES”（PBL项目化、LTP游戏化、ITL互动化、EPL体验化、STEM多样化），为客户提供规划建设研学产品线（研学农场、研学营地、研学产品、研学课件与教具、研学活动基地等）、创意研学产业规划,研学基地规划,亲子游农园及农业科普基地设计,田园综合体与特色小镇规划,农业补贴扶持资金申报策划、团队具有丰富咨询经验及大量成功案例，汇聚了省内研学专家，拥有专业的策划团队、课程开发团队，一直潜心于研究捕捉研学产业的创新运作模式，主张——先调研再谋划，先创意再策动，先策划后规划， 是专注从事研学产业的策划咨询、体验营销服务提供商。公司具有完善的教育内涵的研学实践课程体系、开发体系及教学教法体系。知行研学对国内外研学实践和营地教育深入的研究和分析，对研学产业发展趋势保持跟踪，对研学教育保持着深度的洞察力。提供优质的研学策划咨询服务、行程设计及课程研发。知行研学在全国范围内与多家教育研学机构有着深度的合作关系，依托中国科学院全国12分院、100多家研究所、200多个野外合站进行高科研资源研学活动，以达到研学行业机构全国联动，确保资源对接转换。",4000,6000,5000.0,福州-晋安区,在校生/应届生,本科
会展活动策划/执行,,"会务/会展主管,会务/会展经理",,武汉艾菲妮斯智能家居有限公司,民营公司,150-500人,"互联网/电子商务,家具/家电/玩具/礼品",大型智能家居建材公司，借助智能家居行业的兴起，公司现目前处于发展阶段，特招各社会精英一起加盟。,8000,10000,9000.0,武汉-武昌区,3-4年经验,大专
活动策划,,活动策划,"工作内容：,1、协助负责公司宣传、市场企划、品牌推广、产品等文案方面的创意编辑；,2、负责各项活动包括展会、会议等对外宣传稿件、策划方案的撰写,4、协助完成需文案策划配合的其他工作，以及领导安排的其他工作。,岗位要求：,1、具备策划文案经验，逻辑清晰，思维活跃，有较强的原创能力；,2、有较强的责任心,具备良好的与人沟通的能力及积极的合作精神；,3、工作经验1年以上；,4、有房产策划经验者优先考虑；,5、大专以上学历，年龄22-35之间，男女不限。,6、会展策划与管理相关专业应届生亦可",绍兴市思谊文化传播有限公司,民营公司,,影视/媒体/艺术/文化传播,绍兴市思谊文化传播有限公司诚聘,4500,6000,5250.0,绍兴-越城区,1年经验,大专
新媒体运营/策划专员,"五险一金,补充医疗保险,员工旅游,专业培训,年终奖金,定期体检","文案/策划,活动策划","岗位职责：,1、独立运营企业线上所有网络媒体平台，，不局限微信、公众号、抖音、快手、今日头条、小程序等；,2、开拓互联网市场推广渠道，并利用互联网渠道推广公司知名度；,3、策划、执行公司线上、线下推广活动，收集推广反馈数据，不断改进推广效果；,4、负责公司负责抖音短视频内容运营及有效投放、分发，与合作网站对外社群、论坛、社区的推广宣传等，包括内容策划和按照计划执行;,5、通过网络媒体产品或者信息活动进行多渠道用户引流，进行校区宣传。,岗位要求：,1、大专及以上学历，专业不限，市场营销、会展策划等相关专业优先；,2、具有1年以上线下市场活动推广与执行经验， 有渠道或有教育行业经验者优先；,3、熟悉公众号、今日头条抖音、短视频等平台推广手段，；,4、创意能力强、思维敏捷、善于沟通、具有良好的语言表达能力；,5、有拍摄、视频剪辑的经验优先考虑。",盐城市新世纪环球外语培训有限公司,民营公司,50-150人,教育/培训/院校,新世纪教育集团由民主党派人士季贵林先生创立于ニ00二年，现有英语培训四个校区和兰画舫美术、乐而思数学、乐博乐博机器人编程、普乐斯万打击乐校区，拥有八大直营校区，常年在校人数六千多人，现有教职员工150多人。集团近年来致力打造合伙人体制，实现员工平台创业，各校区达到自主运营，自动管理，并逐步形成内部孵化体系。学校一直乗承“质量决定生命，口碑贏得未来”的办学宗旨，并以让“学习变得更简单、更快乐，让家长成为教育孩子的专家，让员工拥有一份令人羡慕的职业”为使命，努力打造一家高水平的教育集团。,3500,6000,4750.0,盐城,1年经验,大专
婚礼策划师,"五险一金,员工旅游,交通补贴,餐饮补贴,年终奖金,绩效奖金,专业培训,通讯补贴",活动策划,,武汉今喜缘婚庆礼仪服务有限公司,民营公司,50-150人,"公关/市场推广/会展,生活服务",武汉今喜缘婚庆礼仪有限公司   武汉今喜缘婚庆礼仪服务有限公司成立于2004年9月，2007年被评为武汉婚庆协会理事单位，2009年成为武汉婚庆合同首批使用单位，2009年董事长熊明洋先生被邀请参加全国在汉游轮高峰会议，2010年被评为湖北省婚庆协会副会长单位，公司多次参加全国婚礼经理人和策划师培训班，吸取北京上海先进婚礼理念；2011年4月赴广东梅州考察学习，2011年11月参加中国婚礼考察团到日本考察学习。2012年熊明洋先生带领湖北主持人大赛优秀选手赴郑州参加全国主持人大赛，获得6金6银6铜的好成绩，并获得***赛区组织奖，2012年12月被邀请参加第十四届中国杭州西湖国际博览会，获得2012中国婚庆风云奖。同时熊明洋先生现场被评为中国婚庆风云人物。2013年成立楚河婚庆文化产业街，面积占近五千平方！以今喜缘婚礼为主题，带动其他婚庆产业链蓬勃发展。2014年成为两场百万婚礼的缔造者！由于公司发展需要，现面向社会诚聘有梦想的***伴！快来加入吧！联系电话：027-87897520,3000,8000,5500.0,武汉-武昌区,1年经验,NA
市场策划,"五险一金,补充公积金,员工旅游,交通补贴,通讯补贴,专业培训,出国机会,绩效奖金,年终奖金,定期体检","文案/策划,活动策划","岗位职责：,1、负责公司市场营销活动方案的策划与组织实施，一些大型会展活动的策划与执行，门店促销活动的安排与组织,2、策划活动物料的采购及人员安排，会议的组织,3、有团队意识，执行能力强，完成部门领导安排的其他相关事宜,任职资格：,1、会展策划、中文、市场营销类的相关专业；,2、有会展策划相关工作经验者优先；,3、具有组织写作能力；,4、思维敏捷、善于沟通、有一定的抗压能力；,5、有装修、建材行业工作经验者优先。,工作时间：春节休假不少于19天，福利待遇优厚，小区化办公,年假带薪假等相关福利等,只要你敢来，薪资任你开",杭州沃驰建材有限公司,民营公司,150-500人,"贸易/进出口,批发/零售",杭州沃驰建材有限公司是一家汇德国制造精粹，集德国卫浴大成的专业公司，目前代理的品牌皆为国际著名品牌-----以陶瓷卫浴产品设计闻名于世德立菲（DURAVIT）和国际龙头产品的***品牌，号称“花洒之母”的汉斯格雅（HANSGROHE）以及百年卫浴品牌。公司成立于2004年，经过历年的发展状大，目前在杭州拥有7个零售展厅，并且在台州、嘉兴、绍兴、湖州、安徽公别成立了分公司，我们一直以来坚持以人为本，以市场为导向，秉承“以实取信客户” 的企业宗旨；同时通过与绿城、万科等大集团的紧密合作，已成为浙江高端卫浴市场的领跑者树立了卫浴流通领域中品牌形象和地位。公司总部设在杭州市西湖区三墩灯彩街567号华彩国际3幢12层，下设综合管理部、工程部、大客户部、市场营销部、财务采购部、服务保障部。零售展厅分布：滨江第六空间大都会、城西新时代家居广场、杭州陶瓷品市场、佳好佳家居商城、九堡恒大国际建材家居、临平商贸城江南家居、萧山区建玛特商场等。,4500,6000,5250.0,杭州-西湖区,NA,NA
活动策划专员,,"活动策划,活动执行","岗位职责：,1、能组织策划各种大型公共活动，如年会、论坛、发布会、颁奖典礼等；,2、能根据业务需求，独立完成专项活动策划案及提案；,3、能统筹活动策划案的策划、实施、推广并进行总结复盘；,4、能收集市场活动信息和同行活动信息，提升公司活动质量及整体策划能力；,5、有强烈的数据意识和成本控制意识，拓展活动媒体推广资源，实现活动传播推广***化。,岗位需求：,1、中文、广告学、新闻传播、会展策划等相关专业者优先；本科学历以上；,2、一年以上活动策划经验，有活动推广、会展经验者优先；,3、性格外向，执行能力强，具有良好的沟通表达能力。",恒企教育,上市公司,1000-5000人,教育/培训/院校,上海恒企教育培训有限公司（简称：恒企教育）是国内A股创业板上市公司开元股份（300338）的全资子公司。恒企教育诞生于2002年，多年来始终坚守教育本质，秉承“把经验传递给有梦想的人”的使命，立足市场人才供需关系和企业对人才的能力结构要求，与时俱进开设不同专业的职业教育。经过多年的发展，恒企教育业务涵盖了财经类职业教育、设计类职业教育、IT类职业教育、学历辅导、职业资格培训、产教融合、公共培训、高端课程研发、图书文化出版等多个领域，致力于为社会培育优质人才。目前，恒企教育以“自营为主、加盟为辅”的连锁经营形式，已累计在全国24个省市、150多个城市开办了近400家网点。,6000,8000,7000.0,广州-白云区,2年经验,本科
展览策划,"五险一金,餐饮补贴,股票期权",展览/展示/店面设计,"职位描述：,1、负责公司展陈项目的方案策划，理解客户需求，精准表述展览主题思想和布展内容；,2、完成布展方案大纲的初步、完善及后续修改等工作；,3、与展陈空间创意进行沟通，运用文字充分表达空间创意理念。,4、 对展馆概念的策划，拟定富有创意和内涵的展览主题；,5、 对各展厅（区）内容作出描述或阐释，使设计部门明白展示点分布和展示线索，以便作出合理的设计。,应聘要求：,1、会展策划、广告策划、艺术设计、多媒体展示等相关专业，大学以上学历，二年以上相关工作经验；；,2、突出的文字功底，熟练运用惟妙惟肖的语言完美的表达策划理念和布展内容，能独立组织和完成策划方案的撰写，将布展策划文案完美地展现给客户；,3、思维敏捷，具有创新思维。,4、具有深厚的文字功底及团队协作精神，有独到的创新意识；,5、能独立编撰展览馆策划方案，善于沟通，精于提案；,6、能承受压力，能适应出差。,面试时请携带个人近期策划作品。",上海创幸文化创意展示有限公司,民营公司,50-150人,"公关/市场推广/会展,影视/媒体/艺术/文化传播","上海创幸专注展示创意行业11年，是中国高科技展馆领域的先行者，自2008年成立以来，与中国展览行业共同成长、共同发展，是行业中屈指可数的打造高科技互动展示馆的专业公司。创幸专业从事“新媒体”展示场馆的策划、设计、工程、管理及各类展项展品的设计制作。经过专业的项目实践，公司汇聚了高科技展示馆所需的创意策划、展示设计、项目管理及工程实施等方面的专业人才，培育了完整的科技类、展览展示类专业可提供包括布展空间设计、媒体设计与制作、系统集成设计人才供应团队,与制作、 展示技术研发、工程实施及管理等在内的专业服务。创幸团队运用跨界智造、创所未见的先进理念， 创造高科技的展示方式与独特的专属视觉体验，打造中国高科技交互式展览馆新标杆！公司资质：国家展览展示工程企业壹级资质；国家展览展示设计企业资质甲级；中国多媒体系统集成资质壹级；建筑装饰专项工程设计乙级；建筑装修装饰工程专业承包二级。",8000,15000,11500.0,上海,1年经验,大专
市场推广类 (职位编号：000548),"五险一金,专业培训,绩效奖金,年终奖金,餐饮补贴,定期体检","市场助理,活动策划","市场推广类岗位主要负责文案策划、活动推广、活动督导及区域培训、视频平台运营等工作。,1、本科及以上学历，广告学、市场营销、工商管理、会展策划与管理、设计（建筑、景观、室内）专业编导、剪辑、新闻传播、视频动画设计等相关专业；,2、市场策划类，能接受至少3个城市调配；,3、对营销工作有浓厚的兴趣和热情，有社团或校外实习经验者优先；,4、具有良好的沟通表达能力，有良好的文笔功底经验者优先；,5、业余爱好广泛，乐观上进，吃苦耐劳，抗压能力强。",佛山市东鹏陶瓷发展有限公司,民营公司,5000-10000人,"建筑/建材/工程,计算机软件",东鹏集团简介东鹏始创于1972年，专业从事高品质建筑卫生陶瓷产品的研发、生产和销售，是国内领先的高端瓷砖、卫浴、木地板、涂料等家居材料制造商，致力于为消费者提供领先水平的一站式家居服务。 拥有强大的创新和研发能力，截至2018年7月，东鹏在中国境内共获得955项专利，在境外获得1项专利。东鹏已参与起草21项国家、行业标准，连续5年荣获佛山市十大“专利富豪企业”，并获得“国家知识产权优势企业”。获得“广东省著名商标”、“企业信用评价AAA级信用企业”、“中国建筑陶瓷行业标志性品牌”等荣誉。东鹏集团拥国内***的营销网络，超过6000家瓷砖、洁具零售门店，覆盖中国所有省份凭借其强大的产品创新及开发能力、广泛和稳固的渠道网络，完善的供应链，为消费者提供时尚、品质、一站式的家居产品和服务。东鹏控股连续12年蝉联行业***的标志性品牌，并荣获亚洲品牌500强称号。同时，东鹏集团也在寻求国际化的扩张，远销全球106个国家，连续6年代表中国参展意大利博洛尼亚展。东鹏以“融合科技艺术，成就世界之美，让中国陶瓷受世界尊敬”为使命，以“实现中国陶瓷的伟大复兴”为己任，为人类带来美好生活体验，打造世界知名品牌！,5000,7000,6000.0,佛山-禅城区,在校生/应届生,本科
活动渠道,"五险一金,餐饮补贴,员工旅游,专业培训,节日福利,定期体检",活动运营,"岗位职责：,1.通过举办各种活动打造小镇自由IP；,2.善于链接各种活动资源，为小镇引入知名IP，形成相关资源库；,3.针对不同的活动出具不同的活动方案，保证小镇活动举办的数量和质量；,4.对活动公司的日常监督和管理；,5.通过活动的举办切实提升小镇知名度，拓展潜在客群。,任职要求：,1.全日制统招本科及以上学历，35周岁以下，广告、市场营销、会展策划等相关专业;,2.5年以上活动策划岗位、活动公司工作经验，拥有链接大型活动、知名IP活动的丰富资源，有大型活动组织、策划、执行工作经验者优先，有成功IP建设的案例优先；,3.跨部门协作沟通能力强，清晰的结果导向，对转化率负责;,4.有责任感，善于沟通，执行力强，有较强的团队协作精神和抗压能力。",辽宁白沙岛实业发展有限公司,上市公司,5000-10000人,"多元化业务集团公司,金融/投资/证券",白沙岛金融生态小镇已于2019年4月开工，计划5-8年全部建成投入使用。白沙岛金融生态小镇位于沈抚新区白沙岛内，由辽宁白沙岛实业发展有限公司投资建设，项目占地约5175亩，总建筑面积约260万平方米，投资总额约120亿元。作为沈抚新区首批重点集中开工项目之一，是沈抚新区重点打造的标杆项目，已被纳入辽宁省“2019年重强抓专项行动100个重大项目”名单，将打造以4A级景区为基底，金融产业为引领，幸福产业为配套的“东北亚新金融示范区”。白沙岛金融生态小镇项目核心产业为金融产业，重点打造东北亚新金融示范区，创建产城人融合发展的金融生态圈，实现科融数字化、产融生态化，主要建设普惠金融总部、城商行科技研发中心、并购基金中心、新金融总部、金融要素市场、白沙岛论坛、滨水商街、地铁商街、宜居住宅、教育配套等。项目住宅产品将采用新中式建筑风格，着力打造150-220㎡合院别墅、85-140㎡电梯洋房等改善型高端人居产品。,6000,12000,9000.0,沈阳,5-7年经验,本科
影视创意文案,,"文案/策划,企业策划人员","一、岗位职能： ,1、负责影视广告、微电影、企业宣传片、城市宣传片、各种广告片、抖音短视频的创意构思和文案策划工作；,2、负责项目的前期开发及剧本撰写、策划工作，剧本创作过程中，与导演及团队共同推进创作进程；,3、负责项目的创意表现，包括稿件说明、提案宣讲，及后期结案报告等服务；,4、在项目总监或项目组长指导下对相关项目进行创意设计和策划；,5、协助营销部与客户进行沟通，撰写影片分镜头脚本、拍摄计划；,二、任职要求：,1、广告学、传播学，广告传媒，新闻、会展策划相关专业，大专及以上学历，形象气质佳；,2、熟悉广告媒体、影视制作等相关知识，具备较强的文字功底和品牌推广策略；,3、1年以上影视创意或广告文案工作经历，有较高的艺术素养，创作激情饱满；,4、了解影视广告、微电影、企业宣传片、城市宣传片、各种广告片、视觉动画广告、抖音短视频的制作流程，能独立完成文案策划撰写及提案说明工作，并有相关成功作品；,5、扎实的文字创作能力，能够准确捕捉产品亮点，具备恰如其分的文字表现能力，能熟练驾驭多种问题表现风格，有高端项目文案策划成功案例者优先；,6、了解影视广告传媒行业及受众的审美趋势，具备较强的市场敏感性和判断力；,7、具备一定的分镜头制作能力，能熟练使用photoshop和powerpoint；,8、熟悉专业创意方法，思维敏捷，洞察力强，文字功底扎实，语言表达能力强；,9、较强的创意能力和扎实的故事策划能力，较好的沟通和团队协作能力；,10、爱好涉猎广泛，表达欲强、表达能力强，具备较强的向客户的提案能力；,三、福利待遇：,1、成为员工后，转正可达3000-5000 底薪+奖金+补助,2、入职后签订劳动就业合同，五险一金+双休法定假日,有良好的晋升空间,3、全体员工除享受以上福利待遇外还将享受带薪年假、病假、婚假、丧假、产假等国家法定节假日。,四、工作时间,1、周一至周五，早上9：00-下午18:00（中午休息1.5小时），周末双休；,2、针对连续工作满1年的员工提供带薪5天年假。",武汉鲁班影视制作有限公司,民营公司,少于50人,影视/媒体/艺术/文化传播,武汉鲁班影视制作有限公司专注于建设工程领域，提供影象制作全面解决方案。鲁班影视以严谨、创新、务实的设计理念，用独特视角和专业手法为客户提供高品质影像制作服务，致力于成为建设工程领域最具影响力的影像服务提供者。服务包括：建筑企业/项目宣传片；项目演示/项目进度/项目专题汇报片； 项目建设/优秀团队/先进个人纪录片；项目全程影像拍摄等。,4500,6000,5250.0,武汉-洪山区,1年经验,大专
