job_name,job_stars,job_category,job_description,company_name,company_type,company_size,company_industry,company_introduction,min_salary,max_salary,mid_salary,place,exp_years,education
展览业务员,,会务/会展专员,,广州希言自然广告展览策划有限公司,民营公司,少于50人,"广告,公关/市场推广/会展","*希言自然广告介绍：广州希言自然广告展览策划有限公司自2017年公司（注册资本500万元）成立以来，专注于展示设计和搭建，以不断追求和超越的意识创造展览行业时尚前卫的设计风格，以严格的施工质量标准和贴心的服务态度获得客户的肯定。公司目前在广州拥有3000平米的制作厂房，业务范围能直接辐射华南、华中地区；在国内华北大中城市如：北京、天津，郑州等展览发达地区拥有稳定、优质的合作伙伴，能为客户提供异地、多地的搭建服务。*业务范围：展台设计和搭建、商业空间设计施工、终端和专卖店设计施工、舞美、大型活动推广及策划、会议组织与策划、画册设计服务等。*资质荣誉：  储银行创富大赛***第二届全程执行单位连续8届承接玩具展汕头地区特装指定搭建商                     首届广东教育博览会特装指定搭建商                     2009长沙国际车展广汽菲亚特指定特装搭建商                     连续三届承接广州书香节广州出版集团特装搭建首届深圳封面博览会湖南展团指定特装搭建商2012年移动开发者大会特装搭建商2012黄埔杨桃音乐节执行单位                  2012-2013年度广发银行展示物料（全国）指定供应商                  2012-2013年度招商银行（广深）展示物料供应商                  2012年卓望科技广深年会执行单位                  2013年奔驰高尔夫球赛（全国）执行单位                  2013年南国书香节广州出版集团搭建商,旅游展广之旅指定搭建商                  2013、14、15年凤城文化节暨法国音乐节执行单位                  2014、15、16年越秀花市中心牌楼设计搭建                  2017年越秀花市主牌楼镇海楼设计搭建（前******视察过）                  2016年南宁国际电动车展绿源电动车指定搭建商                  2016年微商柴公子年会明星演唱会舞美设计搭建执行                  2017年水娃集团明星演唱会白云国际会议中心文化报批舞美搭建执行                  2014-2019年深圳润谷食品有限公司成都、南京、上海、北京展会设计搭建承包商                  2015-2019年广州美博会上海美博会6家客户指定定合作服务商                  第48、50、51、53、54、56届广州美博会指定搭建商                           2018意大利文艺复兴展承建商（2100方户外搭建展馆，经历14级台风山竹，70厘米洪水浸泡安然无恙）                 美丽南方音乐节指定合作机构",4000,10000,7000.0,广州-白云区,3-4年经验,高中
视频制作,"五险一金,免费班车,绩效奖金,年终奖金,弹性工作,员工旅游","后期制作,多媒体开发工程师","能够不断的优化剪辑过程，形成独特的标准剪辑法；,：,视频剪辑技巧熟练，独立完成视频的后期剪辑、音乐音效字幕、后期合成等技术；",北京振洋世纪展览策划有限公司,民营公司,少于50人,"公关/市场推广/会展,广告",北京振洋世纪展览策划有限公司成立于2005年，总部设在北京，公司主要服务范围包括会展服务、会议、活动策划等业务。我们为客户提供创新的市场解决方案。我们的业务遍及 全球，并与中国、新加坡、马来西亚、泰国、欧洲、阿联酋等地的会展公司建立长期战略伙伴关系，共享工厂等会展资源。       迅速的反应、专业的工作、出色的能力、职业的形象、诚挚的态度是我们的核心价值理念。我们的宗旨：致广而精，致微而诚。我们的口号：用相同创造不同。,6000,8000,7000.0,北京-朝阳区,2年经验,大专
展览设计师,"周末双休,五险一金,专业培训,节日福利,加班补贴,餐饮补贴,年终奖金",展览/展示/店面设计,"岗位职责：,1.根据客户需求，结合客户产品特点，完成设计图；,2.根据客户要求，对设计图进行修改；,3.参与临时项目组的设计，并提出有效意见；,4. 负责展览、活动、展厅项目创意、设计方案的制作；,5.完成领导临时交代的任务。,任职要求：,1. 善于学习，责任心强；,2. 具有良好的沟通能力；,3. 较好的审美修养；,4. 从事展览展示设计工作经验3-4年或以上，有案例；,5. 熟练使用相关设计软件CAD  CDR  PS  3Dmax ；,6. 了解施工材料及工艺；,7.美术专业  室内专业优先考虑。",广州晟之宇展览策划有限公司,民营公司,少于50人,公关/市场推广/会展,"广州晟之宇展览策划有限公司专业从事国内外各类型会议策划及展览展示设计、工程制作及主场搭建服务为一体的公司，自创立以来，凭借专业的技能、丰富的经验、对市场敏锐的触觉及对客户需求的了解,以最前沿的理念和专业的敬业精神跻身于国内外最具竞争力的会展公司行列。",4500,6000,5250.0,广州-海珠区,3-4年经验,大专
视频拍摄/策划制作师,"节日福利,五险一金,定期体检,员工旅游,绩效奖金","摄影师/摄像师,影视策划/制作人员","  ,  ,  ,  ,  ,  ,  ,  ,  ",深圳市和合展览策划有限责任公司,民营公司,少于50人,"公关/市场推广/会展,建筑/建材/工程",深圳和合展览策划有限公司现从事展览设计搭建、活动策划、会议布置，专业凭借严谨创新的经营理念，完善的服务体系，丰富的现场执行经验，为客户提供力求完美的专业服务。    现已成为一家集展览设计布展、活动庆典布展、展具租赁销售等为一体的专业展示策划公司。   秉承“靠专业争市场，诚信经营为本，凭信誉求发展，服务质量***”的服务宗旨，为客户量身定做独具匠心、形式各异的展台设计、活动策划、会议布置，在各项目运作中，我们以出色的业绩证明了自己的实力，我们专注、执着、进取的态度，使我们专业化的程度日趋完善。我们拥有丰富的服务资源，能随时随地的为客户提供快捷方便的专业高效服务。,6000,15000,10500.0,深圳-龙岗区,3-4年经验,大专
展览设计师 (职位编号：005),"五险一金,员工旅游,专业培训,绩效奖金,年终奖金,弹性工作","展览/展示/店面设计,广告创意/设计经理","1、大专及以上学历，美术、设计类相关专业。,2、1年以上展台设计经验，具备中型展台设计的能力；,3、熟练操作3dmax、Photoshop、CorelDraw、Illustrator、AutoCAD等设计软件；,4、具备较高的艺术素养及创意水平，具备独特的设计理念和创新能力，能独立完成各种设计方案和施工图的制作；,5、熟悉展台施工、结构安全、,制作材料材质能熟练的运用与把控；,6、沟通能力强，能快速准确领会方案的设计主题并恰当表现，同时具备较强的语言表达能力；,7、具较强的团队协作精神，责任心强；善于学习和分析，思维活跃、富有创意、充满激情；",深圳市柏世达诚展览策划有限公司,民营公司,50-150人,"公关/市场推广/会展,广告",深圳市柏世达诚展览策划有限公司是一家以展览、展厅制作工厂为基础，现发展成为综合全面专业的展览空间创意制作公司，现核心业务：国内外各种展会展台的设计与承建、展厅形象店及展柜的设计制作施工、活动、会议及博物馆、主题馆内的创意设计施工。公司秉承“诚信为本、质量***、合作双赢”的经营理念，坚持走专业化、品牌化、国际化的发展道路，公司拥有一批具有强烈团队合作精神的专业工程管理及展览策划设计、施工，多媒体系统集成设计、施工的专业队伍。并以精湛的施工技术、完美的设计方案、优质的专业化服务，赢得了客户的广泛赞誉。公司组建了一批活跃在各大展会施工现场的精英团队，对施工制作、现场组装、快速搭建、运营管理、客户服务等每一环节做到精密部署和把控，全力保障客户的利益。公司具备承办大中型展会主场搭建的能力，并具备同时承接、承办多项不同行业、不同类型工程项目的实力       我们凭借以客户为本的敬业精神，能够充分诠释客户的意图，成功参与了高新技术成果交易会、广交会、电池展、光亚照明展、LED展、春交会、住交会、航空展、机械展、珠宝展、服装展、电子展、光博会、安防展、礼品展、钟表及等参展商的展位设计制作。       创意引领发展，设计改变未来，       全力达到完美  诚信塑造品牌       柏世达诚全体员工期待与您的合作!!!!!,6000,8000,7000.0,深圳-龙华区,1年经验,大专
会展/创意/活动策划,"做五休二,绩效奖金,全勤奖,节日福利,专业培训,五险一金,员工旅游,年终奖金,通讯补贴","活动策划,文案/策划","【岗位职责】：,1、根据客户品牌发展的总体战略目标及规划，撰写品牌策划方案与创意文案，包括但不限于客户品牌年度推广策略、主题及创意内容策划构思；,2、负责撰写展会活动的全案策划与组织，各类公关活动方案，做好活动的项目筹备及执行工作；,3、将活动策划方案转化为具体的执行方案，细化工作流程，严格按照时间节点和质量要求完成工作；负责具体活动的执行与实施监督、现场管控，配合项目提供活动执行方面支持；,4、协助各部门进行合作的沟通及方案实施，负责维护并加强公司与第三方的联系与协作；,5、对各类活动效果进行总结分析，撰写总结报告,具备商务谈判能力；,6、完成部门内部工作及上级交待的其他任务,任职要求：,1、专科以上学历，市场营销、广告、传媒等相关专业或熟悉市场广告物料、对活动运作流程以及执行有一定的了解和把握能力，独立策划及举办过大型活动者优先；,2、有抗压能力，有进取心、责任心强，性格开朗，富有团队合作精神；,3、文笔好、沟通能力强、有做过活动策划方面的经验。",广州市协信展览策划有限公司,民营公司,少于50人,"公关/市场推广/会展,建筑/建材/工程",协信展览是以会展主场策划、展台设计搭建及活动策划为主要服务形式的综合型展览策划公司。专注为客户设计并搭建个性化营销展台，为展商企业全年参展计划提供一站式展览策划服务。    公司成立于2011年，至今我们主要服务于：中国（长沙）国际食品展览会、湖南粮油名优特新产品展示展销推介会、第二三四届广州国际真空工业展览会，第二三四届志愿者展览，2014年珠海国际汽车工业展览会，2015长沙英国品牌购物节、2016长沙意大利品牌购物节等每年超过二十万平米的会展主场承建策划工作，每年的保利锦汉礼品展、广交会的礼品展、家具展、台博会、设备展、服装展等大型展会的特装设计及搭建。协信展览在历经数年的发展与规划中，形成了完善的产业链结构：从会展行业的资源整合到创意策划、从展示设计到实施制作，不断更新运营理念及不断超越自我、强化专业水准、保证一流的质量、提供良好的服务、实在的价格、不断地完善自我态度期待与您竭诚合作！公司拥有广州（锦汉）家居用品及礼品展览会、中国（广州）国际家具博览会、广州国际真空展、广州天然有机食品展览会，广州国际汽车改装服务业展览会等特装指定搭建商。,5000,10000,7500.0,广州-海珠区,2年经验,大专
平面设计师,"做五休二,带薪年假,五险一金,免费班车,节日福利,出国机会,年度体检,团队聚餐","网页设计师,平面设计师","1.根据公司需要，进行平面媒体的版面编排,2.完成日常公众号推广的图片制作,3.完成对照片、图片的后期处理,4.有良好的创意构思，在平面设计、美术实际制作精通 Photoshop,Illustrator,PageMaker， coreldraw、InDesign等设计软件,5.具备跃动的思维,完美的色感,敏锐的洞察力和行动能力",上海伊洛展览策划有限公司,民营公司,少于50人,公关/市场推广/会展,上海伊洛展览策划有限公司成立于2007年5月是一家专业从事展览、展厅、品牌专柜、企业形象策划及各行会务活动策划布置为一体的设计、承建公司。09年6月荣获中国会展行协会三级展示施工资质认证。展览服务业务遍布国内外，创建至今服务展商约1500多家；合作伙伴：香港、澳门、台湾、上海、北京、青岛、广州、南京、天津市、成都等地。    公司拥有专业设计团队，资深的销售团队承接各类展会、会议、活动策划等服务，在行业内具有优质服务信誉和良好的行业口碑。我们利用新颖的展台设计造型，精湛的制作工艺获得主办方的认可并成为多场展会指定搭建商。指定搭建商：中食展、美博会、体博会、游戏展、家具展、气雾剂等。    我们的客户： 安在秀化妆品、上海轻工业研究所、 美捷时、  百诺肯净水设备、宵汉家具、阿杜拉木业、香港康辰集团、杭州鑫鼎楼梯、苏州万美塑胶、中天纺织、山东大鲁阁、山东康平纳、三德纺织、宁波隆盛、名***针织、高杉针织、荣泰健身、梦神床垫、吉林新元、青岛百特、捷恩、济人药业、海神药业、长沙松亚、东方气动、天水风动、理其曼商贸宁波台湾海斯特、飞翔化工、锦鸡染料、迪希化工等。    尊重人，造就人，培育人，祝福人，是我们公司的用人理念。公司目前正在招募英才，扩大技术业务团队，为满足日益增长的业务发展需求。我们找寻的是：有思维意识和善于找寻工作方法的，有目标意识，有执行力，有成本观，注重细节的千里马。   公司视员工为伙伴，为可以增值的资产，注重培养员工的工作成就和职业归属。帮助员工分解目标并寻找***的有效解决问题的工作方法，支持员工朝目标奋进。您的选择将决定您的未来！,4500,6000,5250.0,上海-浦东新区,2年经验,大专
展厅高级策划,"五险一金,员工旅游,年终奖金",其他,"一、岗位主要职责：,1、 负责展厅（馆）设计项目的规划组织执行，分配工作及掌控设计进度；,2、 根据客户要求，能独立完成项目概念方案、平面功能布局、方案深化设计工作；,3、 熟悉展厅（馆）施工图制图规范及施工工艺、施工材料，对节点大样熟悉;,4、 负责设计师团队建设培训，激励团队及创意提案能力，提升设计效果。,5、主导项目提案汇报同时负责与客户沟通谈判，精准地向客户阐述出设计理念，获得客户认可；,二、任职要求：,1、 大专及以上学历，展示设计、环艺设计类相关专业及美术院校背景优先，具有较强的美术功底和良好的手绘能力；,2、有大型项目的成功设计经验（附作品及相关参与主导项目的证明文件），3年以上大型文博馆、规划馆、科技馆或企业展示厅设计经验，深刻了解展厅类项目工程全过程管理优先考虑；,3、 熟悉造型、空间、色彩的运用及表现手法，精通3DMAX、Photoshop、CAD、CDR、SketchUP等设计软件；,4、 具备较强的管理团队能力和责任心、商务洽谈能力、审图能力、文案写作能力、组织协调能力，有一定的施工现场配合能力及提案能力。,6、 有较丰富的方案汇报及讲标经验，投递简历请附上主要作品及成功案例。",深圳市特发展览策划有限公司,民营公司,少于50人,公关/市场推广/会展,深圳市特发国际会展有限公司成立于90年代初，诞生于东方之珠香港，2004年进入中国设计之都深圳，是一家多媒体数字展馆综合服务商。公司成立伊始，就制定了“文化、科技、艺术”三位一体发展战略，目前拥有数字互动系统、幻影成像、全息成像、虚拟现实、AR增强现实、数字投影沙盘、3D及4D影院、720°环幕影院、智能中控系统等多种专业交互设计开发技术，多年来以前瞻性的创新理念、融合互联网+思维、顺应科技化趋势，竭诚为国内外客户提供博物馆设计、规划馆设计、档案馆设计、企业展厅设计、党建主题主题展厅、主题游乐馆设计、特色小镇设计等和施工一体化服务，始终走在提升全新智慧展厅标准的前沿。,10000,15000,12500.0,深圳,3-4年经验,大专
展览设计师,"五险一金,绩效奖金,员工旅游,节日福利","展览/展示/店面设计,平面设计师","1、展示设计、会展设计、环境艺术等室内设计专业，有驻场深化设计经验为先；,2、善于沟通，富有创意及执行力，有责任感、口头表达能力强，有团队精神；,3、以公司利益为上，有较好的职业操守和敬业精神。,技能要求：,1、具备较优的审美水准和空间表现能力，能熟练运用各种绘图软件，如：CAD、CorelDRW、3Dmax、Photoshop；,2、具备施工图的读图、审图、画图能力，可以对施工图设计进行深化建议，能绘制修改基本的平面、立面及节点图纸；,3、对项目设计方案阶段、深化设计阶段操作流程熟悉，了解装饰材料工艺、展示设备技术及设计成本控制；,4、能在设计方案汇报、项目实施计划、材料选材定色及施工图纸交底等方面有独自完成能力；",深圳市华艺展览策划有限公司,民营公司,少于50人,公关/市场推广/会展,华艺展览策划有限公司是一家专业从事展览装修、展厅、专卖店、博 物馆等工程设计、制作、安装、异地布展以及器材开发生产销售、租赁 为一体的综合性企业，是广东省装饰协会特装委员会副主任单位，展示 展览业甲级设计企业和一级施工企业，广交会指定搭建企业。2003年公 司成功在上海、成都、西安开设了分公司，业务遍布全国，并曾多次到 迪拜、法兰克富、汉诺威等海外市场布展。公司汇集一批专业的设计师和高素质的技术、生产、销售人员。遵从 形式符合内容的设计理念，奉行高效、优质的工程原则，从而达到设计 与施工的完美结合。华艺展览管理科学，务实创新。完善的企业团队能够满足客户对展览的多种要求。华艺展览策划有限公司是一家专业从事展览装修、展厅、专卖店、博物馆等工程设计、制作、安装、异地布展以及器材开发 生产销售、租赁为一体的综合性企业，是广东省装饰协会特装委员会副主任单位，展示展览业甲级设计企业和一级施工企业， 广交会指定搭建企业。2003年公司成功在上海、成都、西安开设了分公司，业务遍布全国，并曾多次到迪拜、法兰克富、汉诺 威等海外市场布展。公司汇集一批专业的设计师和高素质的技术、生产、销售人员。遵从形式符合内容的设计理念，奉行高效、优质的工程原则， 从而达到设计与施工的完美结合。,6000,8000,7000.0,深圳-福田区,2年经验,大专
3D展览设计师,,"展览/展示/店面设计,家具设计/家居设计","职位描述： ,(一)、设计类专业专科以上学历或相应的能力； (二)、熟练掌握3DMAX、Photoshop、AI或corldraw等设计软件***AutoCAD也能掌握、 (三)、2年以上各种展位的设计经验并有成功案例，有500平以上大型展位设计成功经验和平面设计经验优先；(应聘者请随简历附上自己独立完成的案例) (四)、较高的艺术素养及创意水平，具备一定的借鉴整合创新能力，能独立完成各种设计方案（效果、平面等）和施工图的制作，对材料比较了解； (五)、沟通能力强，能快速准确领会方案的设计主题并恰当表现，同时具备较强的语言表达能力； (六)、具有较强的团队协作精神，责任心强、能适应快节奏高强度的工作； (七)、应聘时请附带您的设计作品； 公司定期对员工进行相关专业培训。 (八)、晋升体系：每半年根据业绩加薪一次，相应的业绩对应相应的底薪，***20000元/月。 1、设计师：3500元/月，2、资深设计师：5000元/月，3、设计主管：7500元/月，4、设计总监：11000元/月+下属业绩提成，6、合伙人：项目毛利的30% +自由上下班",深圳市思为展览策划有限公司,民营公司,少于50人,"公关/市场推广/会展,家居/室内设计/装潢",思为展览是一家集大中型展览会、活动、发布会、数字化展厅、公关活动、展会策划、设计和工程执行等于一体的展览策划有限公司，我们志在做展览业的跨国企业，向国内外客户传播最有效的品牌信息。我们拥有专业的设计团队、优秀的会展策划精英与独立完善的施工队伍，并在国内外建立起完善的业务网络。严格的国际化管理操作模式，全方位、一体化的专业展览服务使我们在展览业享负盛名，创造出骄人的业绩，成功塑造了完善的企业形象。福利待遇：1朝九晚六，周未双休；2办公环境优美，工作氛围轻松；3入职即购买五险一金；4不定期举办员工活动及户外运动；5交通便利，地铁直达（1号线桃园站）。联系电话：0755—83558815、83558805、83558925接收简历的邮箱：slsiwei@163.com公司主页：http://www.siweizl.com,8000,12000,10000.0,深圳-南山区,2年经验,NA
项目助理（会展专业应届生） (职位编号：2020072201),,"会务/会展专员,活动执行","【岗位职责】,1、执行展会落地，负责完成好统筹下达的工作；,2、统计国内外展商资料；,3、按照主办方要求策划展会综合方案（氛围布置、功能点设置、展会流程安排等等）；,4、协调好主办方、展馆方等关系；,5、熟悉并熟练品牌宣传；,【任职要求】,1、本科学历，男女不限；,2、招会展专业的实习生、应届生；,3、具有良好的表达能力，能吃苦耐劳；,4、身高有要求，男生170以上，女生160以上,【工作时间】,9：00-12：00 12：00-13：30（午休） 13：30-18：00,【福利待遇】,1、无责任底薪,2、全勤奖,3、生日会,4、员工旅游,5、带薪年假,6、大小周休息,7、节假日放假,8、节假日礼品,9、完善的晋升机制,10、完善的培训体系,【晋升通道】：,项目助理-项目主管-项目经理-项目总监,【联系方式】,联系人：人事部—王小姐 2355773947@qq.com,【地 址】,广州市天河区黄埔大道中666号保利金融大都汇1510、1511（中融广场）,【搭车路线】,地铁：地铁是5号线车陂南A出口、科韵路站B出口,公交：珠江纸厂站、员村东站（B15、261、517、518、562等等直达）,【公司网站】,Http://www.gzyufei.com",广州裕飞展览策划有限公司,民营公司,少于50人,公关/市场推广/会展,广州裕飞是全球一站式会展服务、全产业链方案解决专家。广州裕飞展览成立于2009年，总部位于广州，在广州、上海、北京、厦门、南宁、香港等设立了多个合作分支机构，在全国拥有数百项成功案例，与各地政府、知名企业建立有深度的战略合作关系。广州裕飞的业务涵盖主场运营管理、特装展台搭建、展厅规划设计，拥有完整的会展产业链，全面链接展会的始终。成立至今，广州裕飞已为上千家国内外客户提供了超过数千次的会展设计、搭建、主场管理服务，服务案例覆盖博览会、展厅展示、各大自办展等全会展环节。九年来，广州裕飞斩获数十项行业荣誉大奖，如：“高新技术企业”、“广州市展示装饰服务商会理事”、“2016年度优秀会展服务商”、“2017年组展品牌服务商”、“广东会展组展企业协会战略合作服务商”、“广东省守合同重信用企业”、中国优秀雇主单位”、”广东省艺术品行业协会会员单位”“2014年会展（广州）原创设计大赛优秀作品奖”“2015年广州琶洲会展经济促进会会员单位”、“2016年广州琶洲会展经济促进会第二届理事会会员单位”、“广州养老服务产业协会副会长单位”、等等。我们的宗旨：＂人本 协作＂是企业发展的基石＂高质 高效＂是企业发展的原始推动力我们的方针：认真 服务 承诺认真出高品高质 — 展台设计概念和出品成果服务的是态度精神 — 坚持微笑服务承诺的是信任信誉 — 树立企业品质形象，创造人文合作环境【部分案例】＊  广东互联网大会＊  广州国际印花展＊  广州紧固件专业展＊  广州首届理财博览会＊  舟山国际船业博览会＊  (十一)广日白云国际车展＊  第十二届广东种业博览会＊  广东国际医疗产业博览会＊  全国科技兴海成果展览交易会＊  全国摩托车及配件展示交易会＊  广州国际育婴童用品服饰展览会＊  中国稀土新材料与绿色照明展览会＊  中国（广东）国际旅游产业博览会＊  广州国际演艺设备智能声光博览会＊  广州国际涂料、油墨、胶黏剂展览会＊  中国（广州）国际大健康商品交易会＊  中国（广州）国际大健康商品交易会＊  广州国际新型建筑模板脚手架及施工技术与设备展览会等提供了展览展示设计与制作等服务，得到了各部门和企业集团的高度认可。我们从事的是为全球会展服务的行业我们的责任——打造大会展生态圈，引领广东、全国会展行业发展，塑造全球高端会展行业典范。所以，我们希望你是这样的人：热爱大会展行业，并将此作为终身事业；坚定不移地贯彻公司的发展方针，与裕飞共同成长；诚实守信、奋勇拼搏，时时刻刻展现优秀的人格魅力；责任为先，效率至上，用你的担当为大会展事业添砖加瓦；懂得尊重，擅于协作，与你的伙伴在竞争中发展；不断学习，提高修养，从容面对大会展行业的每一场机遇和挑战。同时，我们希望你在裕飞能够为提升个人能力和推动企业发展付诸行动；能够持续成长、展现自我价值和人生梦想！,3000,6000,4500.0,广州-天河区,在校生/应届生,本科
展厅展馆策划,"弹性工作,带薪年假,绩效奖金,节日福利,通讯补贴,交通补贴,高温补贴,五险一金,专业培训",市场/营销/拓展专员,"1、前期与甲方沟通，撰写甲方需求；,2、拟订方案主题、展示思路及方案所需展示内容，擅长PPT排版；,3、展馆（博物馆、党政馆、主题馆、企业馆等）策划与撰写, 编写策划大纲；,4、依据方案制作过程中的需求，配合设计人员提交相关展示创意及文案；,5、与平面空间（空间布局、布展流线）紧密合作，共同完成展项内容。,6、配合现场和施工进行展示内容设计及优化工作；,7、与甲方就展览策划方案进行良好的沟通, 根据项目要求进行高质量的现场讲标；,8、配合效果图及平面后期人员完成项目实施中所需的展示内容策划与编辑，确保现场方案执行；,9、根据领导安排向客户投标汇报，完成领导安排的临时工作。,1、三观正、悟性高、忠诚勤勉；,2、广告学、文博、历史、中文或展示设计（策划方向）等相关专业本科及以上学历；,3、具有一定的素材搜集、理解、分析整理及归纳总结能力；,4、具有一定的文字功底与文案撰写能力、思维活跃，表达流畅，能驾驭各种文风，善于总结提炼且具 有一定审美品位；能够配合完成策划文案编辑工作，做到策略突出，创意独到；,5、性格开朗热情，形象良好，思路清晰活跃，有提案经验，讲标能力强；,6、有较强的责任心及沟通协调能力,能接受高强度的工作，工作态度积极乐观，抗压能力强；,7、熟悉掌握Office软件及Powerpoint的应用；,8、能够适应较强的工作压力及短期出差。有相关的展馆类文案策划经验者优先。,注：面试需带相关优秀作品。",广州至简信息科技有限公司,民营公司,50-150人,"互联网/电子商务,专业服务(咨询、人力资源、财会)",广州至简信息科技有限公司成立于2012年，总部位于广州市经济商业中心-天河区车陂。历经8年时间的高速发展，目前已成为企业管理服务业界的高端品牌，成功创立“企业管理一站式综合服务平台”。公司现有办公场地1200多平方，现有团队员工100余人。我司是一家专注于企业财税服务、企业管理软件系统研发销售、法律服务与金融服务的高新技术企业，拥有近8年丰富的行业经验，目前已在江西、增城、韶关设立了分公司。公司由国内资深企业管理人士及知名IT行业专家和用友集团共同创办，拥有管理规范、技术强大的研究及系统建设队伍。至简科技潜心于国内信息管理系统研究，成功开发出《易拓客管理软件》等适合国内商业环境特征的专用软件，向企业提供完善的专业化服务。    至简科技始终以“万物之始，大道至简”的理念，融合国内外先进理念和技术，研发创新，为中国企业提供***的落地系统，并与用友集团、国内各大商会、各行业协会等国内大型软件提供商及行业专家建立了长期忠诚的战略合作伙伴关系。    广州至简信息科技有限公司旗下品牌【铜树平财税】机构是经广州市财政局批准设立的代理记账许可机构。专业负责公司注册、记账报税、税务筹划、知识产权、许可证办理、人力资源服务、融资贷款等各类业务的专业机构。公司拥有从业经验丰富的注册会计师、资深税务师、工商专家顾问与人力资源专家组成。超百人的优秀服务团队，已帮助各行创业人士成功创办公司30000家以上。公司主要业务范围贯穿于企业经济活动的全过程，使企业彻底摆脱经营过程中的烦恼与奔波之苦。公司具有专业化、素质高、人员稳定的会计师队伍，并具备完善的管理制度，规范的工作程序和完整的保密制度，提供安全、可靠的会计服务。 公司以工商年检和税务稽查对企业的要求为导向，结合会计制度，变事后管理为事前预算和事中控制，免去了企业经营的后顾之忧。    公司成立以来一直秉承以德建业、诚信为本、传递专业、共创双赢、持续创新的宗旨，以良好的信誉赢得客户的一致好评，并和工商局、税务局、政府等职能部门建立了良好的关系。我们将牢记诚信、专业、高效、满意的执业理念，与时俱进，开拓创新，为每一个客户提供最优质和***的服务！人力资源部联系人：陈小姐---13076370569,8000,15000,11500.0,广州-天河区,5-7年经验,大专
展厅策划（光谷 +高薪),"五险一金,绩效奖金,节日福利,专业培训,交通补贴,餐饮补贴,通讯补贴,带薪年假","室内设计,展览/展示/店面设计",,武汉黑色电弧文化科技有限公司,民营公司,50-150人,"计算机软件,影视/媒体/艺术/文化传播",黑色电弧文化科技有限公司(以下简称“黑色电弧”) ，专业的VR/AR/MR技术研发应用文化科技公司，专为新时代的文化创意而生。黑色电弧，专注先进AVMR技术研发应用和优秀AVMR文创内容制作，拥有国内顶尖的VR/AR/MR技术、CG动画和创意策划团队，开发具有国内领先水准的高品质、大空间多人交互/共享式虚拟现实文化创意解决方案 。作为AVMR+文化创意的领先企业，黑色电弧是VR/AR/MR技术、CG视觉创意、特种多媒体展示等应用的集大成者，将最前沿的视觉创意和VR/AR/MR技术应用于文化创意领域，为客户提供领先行业的AVMR+红色文化、AVMR+智慧展览、AVMR+文创娱乐和大数据智慧管理等解决方案，涵盖红色文化智慧展馆、超级马克思主义学院、思政理论课教学实践教室、爱国主义素质教育中心、党建廉政主题教育基地、文化创意主题乐园等应用产品，开创中国AVMR场景化数字体验新模式。,6000,8000,7000.0,武汉,2年经验,大专
